"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"INFLAenza","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.975",294
"INFLAenza","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.99",339
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.01",50
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.025",58
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.05",65
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.1",76
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.15",83
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.2",90
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.25",97
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.3",103
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.35",109
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.4",114
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.45",120
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.5",126
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.55",132
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.6",139
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.65",146
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.7",153
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.75",162
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.8",172
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.85",185
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.9",204
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.95",230
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.975",260
"INFLAenza","2026-08-15",-4,"2026-07-18","Adults","quantile","0.99",298
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.01",131
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.025",148
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.05",163
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.1",184
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.15",199
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.2",214
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.25",226
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.3",237
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.35",248
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.4",259
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.45",269
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.5",280
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.55",290
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.6",302
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.65",315
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.7",329
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.75",347
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.8",367
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.85",389
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.9",425
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.95",477
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.975",525
"INFLAenza","2026-08-15",-4,"2026-07-18","Overall","quantile","0.99",608
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.01",61
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.025",71
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.05",79
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.1",92
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.15",101
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.2",110
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.25",116
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.3",123
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.35",130
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.4",136
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.45",142
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.5",149
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.55",156
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.6",164
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.65",172
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.7",181
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.75",192
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.8",205
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.85",221
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.9",242
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.95",277
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.975",307
"INFLAenza","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.99",362
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.01",44
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.025",53
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.05",61
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.1",72
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.15",80
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.2",87
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.25",93
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.3",99
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.35",105
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.4",110
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.45",116
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.5",122
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.55",129
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.6",136
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.65",144
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.7",152
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.75",162
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.8",173
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.85",186
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.9",207
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.95",237
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.975",270
"INFLAenza","2026-08-15",-3,"2026-07-25","Adults","quantile","0.99",317
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.01",118
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.025",138
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.05",153
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.1",174
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.15",190
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.2",204
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.25",217
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.3",228
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.35",238
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.4",250
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.45",261
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.5",273
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.55",285
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.6",299
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.65",313
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.7",327
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.75",344
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.8",363
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.85",390
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.9",427
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.95",485
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.975",545
"INFLAenza","2026-08-15",-3,"2026-07-25","Overall","quantile","0.99",626
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.01",56
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.025",65
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.05",74
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.1",87
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.15",96
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.2",104
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.25",110
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.3",117
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.35",124
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.4",130
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.45",137
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.5",145
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.55",152
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.6",160
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.65",169
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.7",180
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.75",192
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.8",204
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.85",219
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.9",243
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.95",285
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.975",322
"INFLAenza","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.99",377
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.01",41
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.025",48
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.05",56
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.1",66
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.15",74
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.2",81
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.25",87
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.3",94
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.35",99
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.4",105
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.45",111
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.5",118
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.55",124
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.6",132
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.65",140
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.7",148
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.75",158
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.8",170
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.85",185
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.9",204
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.95",236
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.975",270
"INFLAenza","2026-08-15",-2,"2026-08-01","Adults","quantile","0.99",310
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.01",106
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.025",124
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.05",141
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.1",161
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.15",179
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.2",192
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.25",206
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.3",217
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.35",228
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.4",238
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.45",250
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.5",263
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.55",276
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.6",287
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.65",303
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.7",319
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.75",338
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.8",359
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.85",386
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.9",430
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.95",483
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.975",530
"INFLAenza","2026-08-15",-2,"2026-08-01","Overall","quantile","0.99",610
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.01",49
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.025",59
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.05",68
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.1",80
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.15",90
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.2",96
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.25",103
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.3",111
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.35",118
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.4",125
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.45",132
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.5",139
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.55",147
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.6",156
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.65",165
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.7",175
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.75",185
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.8",199
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.85",216
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.9",244
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.95",283
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.975",317
"INFLAenza","2026-08-15",-2,"2026-08-01","Pediatrics","quantile","0.99",371
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.01",37
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.025",44
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.05",52
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.1",64
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.15",72
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.2",78
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.25",85
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.3",92
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.35",98
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.4",105
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.45",111
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.5",118
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.55",125
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.6",132
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.65",141
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.7",150
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.75",159
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.8",171
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.85",187
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.9",211
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.95",247
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.975",280
"INFLAenza","2026-08-15",-1,"2026-08-08","Adults","quantile","0.99",325
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.01",100
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.025",117
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.05",133
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.1",154
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.15",171
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.2",186
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.25",201
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.3",214
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.35",226
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.4",238
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.45",250
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.5",262
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.55",275
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.6",289
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.65",305
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.7",320
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.75",341
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.8",364
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.85",392
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.9",434
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.95",491
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.975",551
"INFLAenza","2026-08-15",-1,"2026-08-08","Overall","quantile","0.99",632
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.01",47
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.025",55
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.05",63
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.1",76
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.15",86
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.2",94
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.25",101
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.3",108
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.35",115
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.4",123
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.45",131
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.5",138
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.55",146
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.6",155
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.65",164
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.7",176
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.75",189
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.8",203
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.85",221
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.9",248
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.95",288
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.975",332
"INFLAenza","2026-08-15",-1,"2026-08-08","Pediatrics","quantile","0.99",388
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.01",33
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.025",43
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.05",51
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.1",62
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.15",70
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.2",77
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.25",84
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.3",91
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.35",97
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.4",103
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.45",110
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.5",116
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.55",123
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.6",131
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.65",141
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.7",151
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.75",162
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.8",177
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.85",194
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.9",217
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.95",254
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.975",298
"INFLAenza","2026-08-15",0,"2026-08-15","Adults","quantile","0.99",347
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.01",94
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.025",113
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.05",129
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.1",151
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.15",169
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.2",185
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.25",197
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.3",211
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.35",224
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.4",237
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.45",249
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.5",262
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.55",276
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.6",292
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.65",307
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.7",325
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.75",345
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.8",371
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.85",402
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.9",444
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.95",502
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.975",580
"INFLAenza","2026-08-15",0,"2026-08-15","Overall","quantile","0.99",664
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.01",42
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.025",52
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.05",61
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.1",74
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.15",83
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.2",92
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.25",99
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.3",107
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.35",115
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.4",122
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.45",130
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.5",138
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.55",147
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.6",156
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.65",166
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.7",178
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.75",191
"INFLAenza","2026-08-15",0,"2026-08-15","Pediatrics","quantile","0.8",206
