"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.45",492
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.5",510
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.55",529
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.6",551
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.65",571
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.7",594
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.75",621
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.8",650
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.85",689
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.9",736
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.95",816
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.975",899
"INFLAenza","2026-06-27",0,"2026-06-27","Pediatrics","quantile","0.99",1007
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.01",195
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.025",214
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.05",238
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.1",266
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.15",286
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.2",304
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.25",320
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.3",337
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.35",351
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.4",369
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.45",385
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.5",401
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.55",417
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.6",436
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.65",453
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.7",473
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.75",498
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.8",524
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.85",554
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.9",602
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.95",675
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.975",750
"INFLAenza","2026-06-27",1,"2026-07-04","Adults","quantile","0.99",823
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.01",495
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.025",545
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.05",590
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.1",650
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.15",694
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.2",728
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.25",764
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.3",791
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.35",822
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.4",851
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.45",880
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.5",909
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.55",937
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.6",970
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.65",1004
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.7",1045
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.75",1088
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.8",1137
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.85",1194
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.9",1270
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.95",1388
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.975",1510
"INFLAenza","2026-06-27",1,"2026-07-04","Overall","quantile","0.99",1650
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.01",231
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.025",258
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.05",289
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.1",325
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.15",353
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.2",376
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.25",397
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.3",418
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.35",438
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.4",456
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.45",475
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.5",493
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.55",513
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.6",537
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.65",559
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.7",587
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.75",617
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.8",650
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.85",692
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.9",747
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.95",834
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.975",906
"INFLAenza","2026-06-27",1,"2026-07-04","Pediatrics","quantile","0.99",1013
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.01",176
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.025",198
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.05",219
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.1",248
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.15",271
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.2",290
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.25",309
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.3",326
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.35",340
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.4",355
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.45",372
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.5",389
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.55",406
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.6",424
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.65",443
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.7",466
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.75",488
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.8",516
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.85",551
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.9",600
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.95",686
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.975",758
"INFLAenza","2026-06-27",2,"2026-07-11","Adults","quantile","0.99",857
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.01",453
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.025",504
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.05",554
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.1",612
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.15",657
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.2",694
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.25",729
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.3",759
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.35",790
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.4",821
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.45",849
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.5",881
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.55",914
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.6",947
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.65",984
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.7",1024
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.75",1067
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.8",1118
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.85",1186
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.9",1269
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.95",1406
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.975",1542
"INFLAenza","2026-06-27",2,"2026-07-11","Overall","quantile","0.99",1680
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.01",204
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.025",236
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.05",265
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.1",304
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.15",333
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.2",355
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.25",378
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.3",398
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.35",419
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.4",439
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.45",459
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.5",479
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.55",499
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.6",522
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.65",545
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.7",573
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.75",601
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.8",639
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.85",686
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.9",748
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.95",843
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.975",934
"INFLAenza","2026-06-27",2,"2026-07-11","Pediatrics","quantile","0.99",1057
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.01",156
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.025",176
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.05",198
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.1",225
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.15",248
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.2",266
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.25",284
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.3",300
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.35",316
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.4",331
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.45",349
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.5",366
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.55",384
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.6",404
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.65",423
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.7",443
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.75",464
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.8",491
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.85",529
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.9",578
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.95",667
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.975",747
"INFLAenza","2026-06-27",3,"2026-07-18","Adults","quantile","0.99",855
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.01",407
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.025",459
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.05",506
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.1",566
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.15",610
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.2",644
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.25",677
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.3",706
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.35",735
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.4",760
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.45",794
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.5",823
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.55",856
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.6",892
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.65",926
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.7",969
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.75",1012
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.8",1064
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.85",1123
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.9",1219
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.95",1357
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.975",1486
"INFLAenza","2026-06-27",3,"2026-07-18","Overall","quantile","0.99",1652
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.01",185
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.025",214
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.05",242
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.1",279
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.15",305
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.2",327
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.25",347
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.3",368
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.35",385
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.4",405
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.45",424
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.5",444
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.55",464
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.6",487
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.65",512
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.7",539
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.75",571
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.8",609
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.85",655
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.9",707
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.95",804
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.975",910
"INFLAenza","2026-06-27",3,"2026-07-18","Pediatrics","quantile","0.99",1033
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.01",276
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.025",282
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.05",288
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.1",295
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.15",300
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.2",305
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.25",309
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.3",312
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.35",315
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.4",319
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.45",321
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.5",324
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.55",327
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.6",330
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.65",333
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.7",336
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.75",339
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.8",344
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.85",348
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.9",354
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.95",363
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.975",374
"Copycat","2026-06-27",-3,"2026-06-06","Adults","quantile","0.99",384
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.01",268
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.025",277
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.05",283
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.1",293
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.15",298
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.2",303
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.25",307
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.3",311
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.35",315
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.4",319
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.45",322
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.5",327
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.55",331
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.6",334
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.65",338
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.7",344
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.75",348
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.8",354
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.85",360
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.9",370
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.95",386
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.975",400
"Copycat","2026-06-27",-2,"2026-06-13","Adults","quantile","0.99",412
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.01",258
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.025",269
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.05",275
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.1",285
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.15",293
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.2",298
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.25",304
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.3",309
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.35",313
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.4",317
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.45",321
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.5",325
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.55",330
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.6",337
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.65",342
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.7",350
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.75",357
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.8",364
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.85",375
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.9",387
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.95",408
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.975",430
"Copycat","2026-06-27",-1,"2026-06-20","Adults","quantile","0.99",441
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.01",255
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.025",263
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.05",271
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.1",281
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.15",287
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.2",294
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.25",300
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.3",304
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.35",311
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.4",318
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.45",322
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.5",328
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.55",336
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.6",341
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.65",348
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.7",357
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.75",365
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.8",376
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.85",386
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.9",404
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.95",428
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.975",450
"Copycat","2026-06-27",0,"2026-06-27","Adults","quantile","0.99",469
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.01",243
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.025",254
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.05",261
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.1",274
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.15",282
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.2",288
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.25",297
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.3",302
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.35",309
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.4",315
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.45",320
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.5",328
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.55",335
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.6",343
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.65",351
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.7",362
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.75",372
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.8",388
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.85",403
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.9",424
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.95",449
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.975",477
"Copycat","2026-06-27",1,"2026-07-04","Adults","quantile","0.99",501
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.01",235
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.025",245
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.05",253
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.1",268
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.15",275
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.2",282
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.25",289
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.3",296
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.35",303
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.4",310
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.45",317
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.5",325
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.55",332
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.6",338
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.65",348
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.7",363
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.75",381
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.8",397
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.85",412
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.9",433
"Copycat","2026-06-27",2,"2026-07-11","Adults","quantile","0.95",463
